iso3_code,country,admin1_code,admin1_name,date,year,quarter,ntlmean_quarterly,ntlsum_quarterly,time,fullname,id,treated
COG,Congo,1196,Pool,2016_Q4,2016,Q4,1.4424583,912.59521,16,"Pool, Congo",90,0
COG,Congo,1196,Pool,2017_Q1,2017,Q1,1.3124855,830.36578,17,"Pool, Congo",90,0
COG,Congo,1196,Pool,2017_Q2,2017,Q2,1.2823207,811.28162,18,"Pool, Congo",90,0
COG,Congo,1196,Pool,2017_Q3,2017,Q3,1.2061324,763.07977,19,"Pool, Congo",90,0
COG,Congo,1196,Pool,2017_Q4,2017,Q4,1.2715212,804.4491,20,"Pool, Congo",90,0
COG,Congo,1196,Pool,2018_Q1,2018,Q1,1.2550573,794.03296,21,"Pool, Congo",90,0
COG,Congo,1196,Pool,2018_Q2,2018,Q2,1.4398742,910.96033,22,"Pool, Congo",90,0
COG,Congo,1196,Pool,2018_Q3,2018,Q3,1.2119223,766.7428,23,"Pool, Congo",90,0
COG,Congo,1196,Pool,2018_Q4,2018,Q4,1.2698768,803.40869,24,"Pool, Congo",90,0
COG,Congo,1196,Pool,2019_Q1,2019,Q1,1.2610817,797.84436,25,"Pool, Congo",90,0
COG,Congo,1196,Pool,2019_Q2,2019,Q2,1.2720177,804.76324,26,"Pool, Congo",90,0
COG,Congo,1196,Pool,2019_Q3,2019,Q3,1.2040483,761.76117,27,"Pool, Congo",90,0
COG,Congo,1196,Pool,2019_Q4,2019,Q4,1.1688019,739.46198,28,"Pool, Congo",90,0
COG,Congo,1196,Pool,2020_Q1,2020,Q1,1.1764016,744.27008,29,"Pool, Congo",90,0
COG,Congo,1196,Pool,2020_Q2,2020,Q2,1.1391225,720.68481,30,"Pool, Congo",90,0
COG,Congo,1196,Pool,2020_Q3,2020,Q3,1.0446041,660.88617,31,"Pool, Congo",90,0
COG,Congo,1196,Pool,2020_Q4,2020,Q4,1.0318676,652.82825,32,"Pool, Congo",90,0
COG,Congo,1196,Pool,2021_Q1,2021,Q1,1.0622101,672.02496,33,"Pool, Congo",90,0
COG,Congo,1196,Pool,2021_Q2,2021,Q2,1.148218,726.43927,34,"Pool, Congo",90,0
COG,Congo,1196,Pool,2021_Q3,2021,Q3,1.2406917,784.94427,35,"Pool, Congo",90,0
COG,Congo,1196,Pool,2021_Q4,2021,Q4,1.3529433,855.96216,36,"Pool, Congo",90,0
COG,Congo,1196,Pool,2022_Q1,2022,Q1,1.3694196,866.38611,37,"Pool, Congo",90,0
COG,Congo,1196,Pool,2022_Q2,2022,Q2,1.3662566,864.38501,38,"Pool, Congo",90,0
COG,Congo,1196,Pool,2022_Q3,2022,Q3,1.3256125,838.6709,39,"Pool, Congo",90,0
COG,Congo,1196,Pool,2022_Q4,2022,Q4,1.3235177,837.34552,40,"Pool, Congo",90,0
COG,Congo,1196,Pool,2023_Q1,2023,Q1,1.3171315,833.30524,41,"Pool, Congo",90,0
COG,Congo,1196,Pool,2023_Q2,2023,Q2,1.4570696,921.83942,42,"Pool, Congo",90,0
COG,Congo,1196,Pool,2023_Q3,2023,Q3,1.3060879,826.31824,43,"Pool, Congo",90,0
COG,Congo,1196,Pool,2023_Q4,2023,Q4,1.3335829,843.71344,44,"Pool, Congo",90,0
COG,Congo,1196,Pool,2024_Q1,2024,Q1,1.2599834,797.14954,45,"Pool, Congo",90,0
COG,Congo,1196,Pool,2024_Q2,2024,Q2,1.2165858,769.69324,46,"Pool, Congo",90,0
COG,Congo,1196,Pool,2024_Q3,2024,Q3,1.0954159,693.0332,47,"Pool, Congo",90,0
COG,Congo,1196,Pool,2024_Q4,2024,Q4,1.2223172,773.3194,48,"Pool, Congo",90,0
COG,Congo,1197,Sangha,2013_Q1,2013,Q1,.7687701,51.721645,1,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2013_Q2,2013,Q2,.87487966,58.860531,2,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2013_Q3,2013,Q3,.74354124,50.024288,3,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2013_Q4,2013,Q4,1.1843903,79.683922,4,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2014_Q1,2014,Q1,.87493086,58.863976,5,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2014_Q2,2014,Q2,.90180618,60.672108,6,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2014_Q3,2014,Q3,.67460442,45.386326,7,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2014_Q4,2014,Q4,1.3203068,88.828171,8,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2015_Q1,2015,Q1,1.1141435,74.957825,9,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2015_Q2,2015,Q2,1.306558,87.903175,10,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2015_Q3,2015,Q3,1.319208,88.754242,11,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2015_Q4,2015,Q4,1.4539788,97.821411,12,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2016_Q1,2016,Q1,.94803792,63.782505,13,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2016_Q2,2016,Q2,1.237443,83.25322,14,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2016_Q3,2016,Q3,2.5391159,170.82773,15,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2016_Q4,2016,Q4,3.5732131,240.40016,16,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2017_Q1,2017,Q1,4.0299001,271.12534,17,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2017_Q2,2017,Q2,4.5943766,309.10245,18,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2017_Q3,2017,Q3,4.1067495,276.29568,19,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2017_Q4,2017,Q4,4.0605159,273.18512,20,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2018_Q1,2018,Q1,3.468895,233.38182,21,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2018_Q2,2018,Q2,3.8346484,257.98911,22,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2018_Q3,2018,Q3,3.2370696,217.78497,23,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2018_Q4,2018,Q4,3.2402234,217.99715,24,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2019_Q1,2019,Q1,2.9843097,200.77966,25,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2019_Q2,2019,Q2,3.2810192,220.74182,26,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2019_Q3,2019,Q3,2.9563348,198.89757,27,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2019_Q4,2019,Q4,2.974668,200.131,28,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2020_Q1,2020,Q1,2.3694983,159.41612,29,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2020_Q2,2020,Q2,2.7869196,187.49957,30,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2020_Q3,2020,Q3,2.0585835,138.49828,31,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2020_Q4,2020,Q4,2.4520545,164.97038,32,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2021_Q1,2021,Q1,2.4602087,165.51898,33,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2021_Q2,2021,Q2,2.6503136,178.30894,34,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2021_Q3,2021,Q3,1.9554286,131.55817,35,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2021_Q4,2021,Q4,2.8499157,191.73787,36,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2022_Q1,2022,Q1,2.5121784,169.01543,37,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2022_Q2,2022,Q2,2.5100288,168.8708,38,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2022_Q3,2022,Q3,2.2484636,151.2731,39,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2022_Q4,2022,Q4,2.3622389,158.92773,40,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2023_Q1,2023,Q1,1.9523246,131.34933,41,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2023_Q2,2023,Q2,2.3894315,160.7572,42,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2023_Q3,2023,Q3,2.2431247,150.91391,43,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2023_Q4,2023,Q4,2.7272115,183.48251,44,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2024_Q1,2024,Q1,2.0857022,140.32277,45,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2024_Q2,2024,Q2,1.9705658,132.57658,46,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2024_Q3,2024,Q3,1.7762983,119.50656,47,"Sangha, Congo",93,0
COG,Congo,1197,Sangha,2024_Q4,2024,Q4,2.154865,144.97595,48,"Sangha, Congo",93,0
GAB,Gabon,1304,Estuaire,2013_Q1,2013,Q1,3.6267056,1565.0729,1,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2013_Q2,2013,Q2,4.4192696,1907.0968,2,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2013_Q3,2013,Q3,4.4718041,1929.7676,3,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2013_Q4,2013,Q4,4.6191473,1993.3523,4,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2014_Q1,2014,Q1,4.7831316,2064.1182,5,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2014_Q2,2014,Q2,4.985714,2151.5408,6,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2014_Q3,2014,Q3,4.5451708,1961.4283,7,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2014_Q4,2014,Q4,4.5529661,1964.7924,8,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2015_Q1,2015,Q1,4.3343878,1870.4668,9,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2015_Q2,2015,Q2,4.2926683,1852.4631,10,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2015_Q3,2015,Q3,3.8826947,1675.5426,11,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2015_Q4,2015,Q4,3.960443,1709.0942,12,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2016_Q1,2016,Q1,3.6639936,1581.1641,13,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2016_Q2,2016,Q2,4.1475725,1789.8484,14,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2016_Q3,2016,Q3,4.3362274,1871.2607,15,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2016_Q4,2016,Q4,4.5303512,1955.0331,16,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2017_Q1,2017,Q1,4.5770216,1975.1732,17,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2017_Q2,2017,Q2,4.9937344,2155.002,18,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2017_Q3,2017,Q3,4.4220142,1908.2813,19,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2017_Q4,2017,Q4,4.6695991,2015.1241,20,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2018_Q1,2018,Q1,4.5831218,1977.8057,21,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2018_Q2,2018,Q2,5.0693002,2187.6118,22,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2018_Q3,2018,Q3,4.4207587,1907.7394,23,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2018_Q4,2018,Q4,4.9402442,2131.9187,24,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2019_Q1,2019,Q1,5.0600615,2183.6248,25,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2019_Q2,2019,Q2,5.1022587,2201.8347,26,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2019_Q3,2019,Q3,4.9422865,2132.8,27,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2019_Q4,2019,Q4,5.063056,2184.9172,28,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2020_Q1,2020,Q1,4.8797965,2105.833,29,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2020_Q2,2020,Q2,4.6653547,2013.2926,30,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2020_Q3,2020,Q3,4.509532,1946.0487,31,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2020_Q4,2020,Q4,4.6032734,1986.502,32,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2021_Q1,2021,Q1,4.4824123,1934.3456,33,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2021_Q2,2021,Q2,4.5719123,1972.9685,34,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2021_Q3,2021,Q3,4.5494895,1963.292,35,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2021_Q4,2021,Q4,4.8549204,2095.0981,36,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2022_Q1,2022,Q1,4.9297256,2127.3796,37,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2022_Q2,2022,Q2,5.5835028,2409.5115,38,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2022_Q3,2022,Q3,5.7139978,2465.8254,39,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2022_Q4,2022,Q4,6.1891341,2670.8662,40,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2023_Q1,2023,Q1,6.2033606,2677.0056,41,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2023_Q2,2023,Q2,6.3346148,2733.6472,42,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2023_Q3,2023,Q3,5.6569452,2441.2048,43,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2023_Q4,2023,Q4,5.970355,2576.4541,44,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2024_Q1,2024,Q1,6.034039,2603.9363,45,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2024_Q2,2024,Q2,6.8934169,2974.7932,46,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2024_Q3,2024,Q3,6.5319929,2818.824,47,"Estuaire, Gabon",34,0
GAB,Gabon,1304,Estuaire,2024_Q4,2024,Q4,7.1292114,3076.5483,48,"Estuaire, Gabon",34,0
GAB,Gabon,1305,Haut-Ogooue,2013_Q1,2013,Q1,2.3081203,398.30911,1,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2013_Q2,2013,Q2,2.9005177,500.53836,2,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2013_Q3,2013,Q3,2.5765095,444.62469,3,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2013_Q4,2013,Q4,2.7612777,476.50992,4,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2014_Q1,2014,Q1,2.7595611,476.21368,5,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2014_Q2,2014,Q2,2.6672974,460.29184,6,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2014_Q3,2014,Q3,2.411613,416.16876,7,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2014_Q4,2014,Q4,2.5268264,436.05096,8,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2015_Q1,2015,Q1,2.3934321,413.03128,9,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2015_Q2,2015,Q2,2.5271351,436.10425,10,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2015_Q3,2015,Q3,2.4114132,416.13428,11,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2015_Q4,2015,Q4,2.6460907,456.63223,12,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2016_Q1,2016,Q1,2.2251511,383.99124,13,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2016_Q2,2016,Q2,2.3324869,402.51407,14,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2016_Q3,2016,Q3,2.2745636,392.51834,15,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2016_Q4,2016,Q4,2.6535909,457.92654,16,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2017_Q1,2017,Q1,2.69225,464.5979,17,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2017_Q2,2017,Q2,2.6163113,451.49326,18,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2017_Q3,2017,Q3,2.273664,392.3631,19,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2017_Q4,2017,Q4,2.1469562,370.49728,20,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2018_Q1,2018,Q1,2.0321205,350.68024,21,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2018_Q2,2018,Q2,2.3802629,410.7587,22,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2018_Q3,2018,Q3,2.2355123,385.7793,23,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2018_Q4,2018,Q4,2.3796353,410.65039,24,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2019_Q1,2019,Q1,2.2320347,385.17917,25,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2019_Q2,2019,Q2,2.203583,380.26932,26,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2019_Q3,2019,Q3,1.9024365,328.30084,27,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2019_Q4,2019,Q4,2.1309819,367.74063,28,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2020_Q1,2020,Q1,2.2757785,392.728,29,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2020_Q2,2020,Q2,2.1911461,378.12308,30,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2020_Q3,2020,Q3,2.0138886,347.53397,31,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2020_Q4,2020,Q4,2.3223784,400.76965,32,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2021_Q1,2021,Q1,2.1703167,374.52856,33,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2021_Q2,2021,Q2,2.0157225,347.85049,34,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2021_Q3,2021,Q3,1.8682346,322.39868,35,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2021_Q4,2021,Q4,2.0571423,354.9982,36,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2022_Q1,2022,Q1,2.0041959,345.86136,37,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2022_Q2,2022,Q2,2.1950853,378.80286,38,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2022_Q3,2022,Q3,2.2832727,394.02124,39,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2022_Q4,2022,Q4,2.6004934,448.76358,40,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2023_Q1,2023,Q1,2.5662162,442.84842,41,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2023_Q2,2023,Q2,2.5102141,433.1842,42,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2023_Q3,2023,Q3,2.4062982,415.25156,43,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2023_Q4,2023,Q4,2.5665925,442.91333,44,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2024_Q1,2024,Q1,2.5837739,445.8783,45,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2024_Q2,2024,Q2,2.5616004,442.05188,46,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2024_Q3,2024,Q3,2.3597527,407.21927,47,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1305,Haut-Ogooue,2024_Q4,2024,Q4,2.6372664,455.10944,48,"Haut-Ogooue, Gabon",42,0
GAB,Gabon,1306,Moyen-Ogooue,2013_Q1,2013,Q1,6.8157058,472.74268,1,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2013_Q2,2013,Q2,8.535368,592.01978,2,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2013_Q3,2013,Q3,12.837991,890.45313,3,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2013_Q4,2013,Q4,20.894585,1449.2648,4,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2014_Q1,2014,Q1,20.087543,1393.2877,5,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2014_Q2,2014,Q2,16.677921,1156.7937,6,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2014_Q3,2014,Q3,11.010108,763.66974,7,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2014_Q4,2014,Q4,8.7873316,609.49622,8,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2015_Q1,2015,Q1,10.92667,757.88239,9,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2015_Q2,2015,Q2,10.218978,708.79633,10,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2015_Q3,2015,Q3,8.3720112,580.68927,11,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2015_Q4,2015,Q4,5.6345248,390.81506,12,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2016_Q1,2016,Q1,6.2714162,434.99036,13,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2016_Q2,2016,Q2,9.5899763,665.16827,14,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2016_Q3,2016,Q3,7.5837746,526.01654,15,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2016_Q4,2016,Q4,7.4117885,514.08746,16,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2017_Q1,2017,Q1,9.4465227,655.21826,17,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2017_Q2,2017,Q2,6.8001776,471.66565,18,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2017_Q3,2017,Q3,4.5923061,318.52594,19,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2017_Q4,2017,Q4,5.1600223,357.9032,20,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2018_Q1,2018,Q1,11.388218,789.89575,21,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2018_Q2,2018,Q2,11.301238,783.86273,22,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2018_Q3,2018,Q3,8.0168686,556.05627,23,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2018_Q4,2018,Q4,9.7756567,678.04724,24,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2019_Q1,2019,Q1,9.0087566,624.85437,25,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2019_Q2,2019,Q2,13.303292,922.72681,26,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2019_Q3,2019,Q3,7.9283915,549.91943,27,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2019_Q4,2019,Q4,9.6232538,667.47638,28,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2020_Q1,2020,Q1,6.547389,454.13205,29,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2020_Q2,2020,Q2,11.345446,786.92902,30,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2020_Q3,2020,Q3,10.726537,744.00104,31,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2020_Q4,2020,Q4,13.938904,966.81329,32,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2021_Q1,2021,Q1,12.845176,890.95148,33,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2021_Q2,2021,Q2,13.220621,916.99261,34,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2021_Q3,2021,Q3,7.8613453,545.26904,35,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2021_Q4,2021,Q4,8.550705,593.08356,36,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2022_Q1,2022,Q1,7.3807554,511.935,37,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2022_Q2,2022,Q2,6.4216423,445.41016,38,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2022_Q3,2022,Q3,3.276494,227.26019,39,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2022_Q4,2022,Q4,4.4441118,308.24707,40,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2023_Q1,2023,Q1,5.5235534,383.11798,41,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2023_Q2,2023,Q2,4.5678234,316.82782,42,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2023_Q3,2023,Q3,4.7606559,330.20282,43,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2023_Q4,2023,Q4,3.4243369,237.51469,44,"Moyen-Ogooue, Gabon",68,0
GAB,Gabon,1306,Moyen-Ogooue,2024_Q1,2024,Q1,4.8929462,339.3786,45,"Moyen-Ogooue, Gabon",68,0
